Movie_Rank,Movie_Name,Worldwide_Gross,Domestic_Gross,Domestic_Percent,Foreign_Gross,Foreign_Percent
110,My Spy,"$10,200,000",57982996.94,47.41,10200000.0,100.0
111,100% Wolf,"$9,817,950",658764.0,6.7,9159186.0,93.3
112,Stolen Identity 2,"$9,687,188",57982996.94,47.41,9687188.0,100.0
113,Inception 10th Anniversary re-release,"$9,581,100",57982996.94,47.41,9581100.0,100.0
114,10 Days with Dad,"$9,472,077",2359.0,47.41,9469718.0,100.0
115,Secret Zoo,"$9,471,940",57982996.94,47.41,9471940.0,100.0
116,365 Days,"$9,458,590",57982996.94,47.41,9458590.0,100.0
117,Okay Madam,"$9,433,525",57982996.94,47.41,9433525.0,100.0
118,L'appel de la forêt,"$9,317,347",57982996.94,47.41,9317347.0,100.0
119,The Closet,"$9,189,552",57982996.94,47.41,9189552.0,100.0
120,Malasaña 32,"$8,968,845",57982996.94,47.41,8968845.0,100.0
121,Break the Silence: The Movie,"$8,954,345",57982996.94,47.41,8954345.0,100.0
122,I Hate Summer,"$8,926,071",57982996.94,47.41,8926071.0,100.0
123,Downhill,"$8,899,195",8287061.0,93.1,612134.0,6.9
124,Les blagues de Toto,"$8,859,185",57982996.94,47.41,8859185.0,100.0
125,The Secret Garden,"$8,721,243",57982996.94,47.41,8721243.0,100.0
126,War of the Eltis,"$8,613,864",57982996.94,47.41,8613864.0,100.0
127,Malang,"$8,399,765",57982996.94,47.41,8399765.0,100.0
128,Your Eyes Tell,"$8,020,474",57982996.94,47.41,8020474.0,100.0
129,"My Donkey, My Lover & I","$7,974,769",152184.0,1.9,7821615.0,98.1
130,AI Amok,"$7,932,191",57982996.94,47.41,7932191.0,100.0
131,The Lost Prince,"$7,837,980",57982996.94,47.41,7837980.0,100.0
132,Antebellum,"$7,792,716",57982996.94,47.41,7792716.0,100.0
133,The Marriage Escape,"$7,760,946",57982996.94,47.41,7760946.0,100.0
134,Spirited Away Studio Ghibli Fest 2020,"$7,732,697",57982996.94,47.41,7732435.0,100.0
135,Princess Mononoke Studio Ghibli Fest 2020,"$7,673,800",57982996.94,47.41,7673207.0,100.0
136,The Heist of the Century,"$7,627,100",57982996.94,47.41,7627100.0,100.0
137,De Gaulle,"$7,501,454",57982996.94,47.41,7501454.0,100.0
138,Fukushima 50,"$7,494,243",57982996.94,47.41,7494243.0,100.0
139,The Best Years,"$7,358,771",57982996.94,47.41,7358771.0,100.0
140,Spycies,"$7,169,437",57982996.94,47.41,7169437.0,100.0
141,Bohemian Rhapsody 2020 Re-release,"$7,158,262",240000.0,3.4,6914052.0,96.6
142,The (UN)perfect Guy,"$7,154,649",57982996.94,47.41,7154649.0,100.0
143,Back to the Wharf,"$7,090,000",57982996.94,47.41,7090000.0,100.0
144,Adu,"$7,085,946",57982996.94,47.41,7085946.0,100.0
145,Fatale,"$7,031,289",6306897.0,89.7,724392.0,10.3
146,Dragon Rider,"$6,977,378",57982996.94,47.41,6977378.0,100.0
147,Jim Button and the Wild 13,"$6,933,267",57982996.94,47.41,6933267.0,100.0
148,Psy 3: W imie zasad,"$6,725,146",57982996.94,47.41,6725146.0,100.0
149,Blood Moon Party,"$6,709,383",57982996.94,47.41,6709383.0,100.0
150,Innocence,"$6,688,330",57982996.94,47.41,6659968.0,99.6
151,Shubh Mangal Zyada Saavdhan,"$6,574,905",57982996.94,47.41,6574905.0,100.0
152,Chhapaak,"$6,532,100",604334.0,9.3,5927766.0,90.7
153,"Love Me, Love Me Not","$6,494,241",57982996.94,47.41,6494241.0,100.0
154,Hammamet,"$6,434,874",57982996.94,47.41,6434874.0,100.0
155,Lindenberg! Mach dein Ding,"$6,404,964",57982996.94,47.41,6404964.0,100.0
156,Midnight Swan,"$6,397,065",57982996.94,47.41,6397065.0,100.0
157,Nausicaä of the Valley of the Wind 2020 Re-release,"$6,395,525",57982996.94,47.41,6395525.0,100.0
158,Simply Black,"$6,323,750",57982996.94,47.41,6323750.0,100.0
159,My Boyfriend's Meds,"$6,292,780",2971116.0,47.2,3321664.0,52.8
160,Bill & Ted Face the Music,"$6,274,027",3439660.0,54.8,2834367.0,45.2
161,Hotel Belgrade,"$6,189,882",57982996.94,47.41,6189882.0,100.0
162,How to Be a Good Wife,"$6,033,430",57982996.94,47.41,6033430.0,100.0
163,The Legacy of Dr. Death: Black File,"$6,024,046",57982996.94,47.41,6024046.0,100.0
164,A Piece of Cake,"$6,008,448",57982996.94,47.41,6008448.0,100.0
165,The Rhythm Section,"$5,989,583",5437971.0,90.8,551612.0,9.2
166,How I Became a Gangster,"$5,975,729",57982996.94,47.41,5975729.0,100.0
167,The Innocent,"$5,929,392",22549.0,0.4,5906843.0,99.6
168,Twiceborn,"$5,880,157",11527.0,0.2,5868630.0,99.8
169,The Royal Bride,"$5,830,719",57982996.94,47.41,5830719.0,100.0
170,Beasts Clawing at Straws,"$5,796,059",57982996.94,47.41,5796059.0,100.0
171,Last Letter,"$5,663,972",57982996.94,47.41,5663972.0,100.0
172,Yowamushi Pedal: The Movie 2020 Re-release,"$5,624,218",57982996.94,47.41,5624218.0,100.0
173,Klassikokkutulek 2: Pulmad ja matused,"$5,543,147",57982996.94,47.41,5543147.0,100.0
174,Mama Weed,"$5,461,144",29151.0,0.5,5431993.0,99.5
175,Divorce Club,"$5,316,313",57982996.94,47.41,5316313.0,100.0
176,Cats & Dogs 3: Paws Unite,"$5,300,000",57982996.94,47.41,5300000.0,100.0
177,Cindy La Regia,"$5,222,322",57982996.94,47.41,5222322.0,100.0
178,Run,"$5,184,368",57982996.94,47.41,5184368.0,100.0
179,Love Aaj Kal,"$5,120,794",57982996.94,47.41,5120794.0,100.0
180,Masked Ward,"$5,107,013",57982996.94,47.41,5107013.0,100.0
181,Ayyappanum Koshiyum,"$5,088,713",57982996.94,47.41,5088713.0,100.0
182,Baba Parasi,"$5,084,342",57982996.94,47.41,5084342.0,100.0
183,Die Känguru-Chroniken,"$5,081,127",57982996.94,47.41,5081127.0,100.0
184,The Real Exorcist,"$5,035,830",57982996.94,47.41,5035830.0,100.0
185,Mayday,"$5,011,408",57982996.94,47.41,5011408.0,100.0
186,Bheeshma,"$4,997,080",57982996.94,47.41,4997080.0,100.0
187,Made in Abyss: Dawn of the Deep Soul,"$4,971,635",57982996.94,47.41,4971635.0,100.0
188,Godai - The Wunderkind,"$4,948,225",57982996.94,47.41,4948225.0,100.0
189,Military Wives,"$4,890,505",57982996.94,47.41,4890505.0,100.0
190,Panga,"$4,886,124",582720.0,11.9,4303404.0,88.1
191,The Tales for Old and Young,"$4,853,143",57982996.94,47.41,4853143.0,100.0
192,Streltsov,"$4,850,073",57982996.94,47.41,4850073.0,100.0
193,Persian Lessons,"$4,849,240",57982996.94,47.41,4849240.0,100.0
194,The SpongeBob Movie: Sponge on the Run,"$4,810,790",4810790.0,100.0,73995924.08,65.85
195,The Empty Man,"$4,796,993",2992948.0,62.4,1804045.0,37.6
196,The Vets,"$4,788,826",57982996.94,47.41,4788826.0,100.0
197,The Broken Hearts Gallery,"$4,781,389",4067442.0,85.1,713947.0,14.9
198,Gladiator 20th Anniversary,"$4,780,585",57982996.94,47.41,4780585.0,100.0
199,Intruder,"$4,751,103",57982996.94,47.41,4751103.0,100.0
200,Paw Patrol: Jet to the Rescue,"$4,693,664",57982996.94,47.41,4693664.0,100.0
1,Spider-Man: No Way Home,"$1,910,982,770",804793477.0,42.1,1106189293.0,57.9
2,The Battle at Lake Changjin,"$902,548,476",342411.0,47.41,902206065.0,100.0
3,"Hi, Mom","$822,009,764",57982996.94,47.41,822009764.0,100.0
4,No Time to Die,"$774,153,007",160891007.0,20.8,613262000.0,79.2
5,F9: The Fast Saga,"$726,229,501",173005945.0,23.8,553223556.0,76.2
6,Detective Chinatown 3,"$686,257,563",57982996.94,47.41,686257563.0,100.0
7,Venom: Let There Be Carnage,"$506,813,864",213550366.0,42.1,293263498.0,57.9
8,Godzilla vs. Kong,"$470,116,094",100916094.0,21.5,369200000.0,78.5
9,Shang-Chi and the Legend of the Ten Rings,"$432,243,292",224543292.0,51.9,207700000.0,48.1
10,Sing 2,"$408,402,685",162790990.0,39.9,245611695.0,60.1
11,Dune: Part One,"$402,127,830",108327830.0,26.9,293800000.0,73.1
12,Eternals,"$402,064,899",164870234.0,41.0,237194665.0,59.0
13,Black Widow,"$379,751,655",183651655.0,48.4,196100000.0,51.6
14,Free Guy,"$331,526,598",121626598.0,36.7,209900000.0,63.3
15,A Quiet Place Part II,"$297,372,261",160072261.0,53.8,137300000.0,46.2
16,Encanto,"$256,786,742",96093622.0,37.4,160693120.0,62.6
17,Cruella,"$233,503,234",86103234.0,36.9,147400000.0,63.1
18,"My Country, My Parents","$221,831,086",177133.0,47.41,221653953.0,99.9
19,Jungle Cruise,"$220,889,446",116987516.0,53.0,103901930.0,47.0
20,The Conjuring: The Devil Made Me Do It,"$206,431,050",65631050.0,31.8,140800000.0,68.2
21,Raging Fire,"$205,842,393",385305.0,0.2,205457088.0,99.8
22,Ghostbusters: Afterlife,"$204,334,455",129360575.0,63.3,74973880.0,36.7
23,Chinese Doctors,"$197,143,218",57982996.94,47.41,197143218.0,100.0
24,Cliff Walkers,"$181,325,565",152972.0,47.41,181172593.0,99.9
25,The Suicide Squad,"$168,717,425",55817425.0,33.1,112900000.0,66.9
26,Jujutsu Kaisen 0,"$166,659,865",34542754.0,20.7,132117111.0,79.3
27,Space Jam: A New Legacy,"$163,692,228",70592228.0,43.1,93100000.0,56.9
28,The Matrix Resurrections,"$157,386,805",37686805.0,23.9,119700000.0,76.1
29,Peter Rabbit 2: The Runaway,"$153,901,717",40501717.0,26.3,113400000.0,73.7
30,House of Gucci,"$153,269,161",53809574.0,35.1,99459587.0,64.9
31,A Writer's Odyssey,"$150,123,320",160013.0,0.1,149963307.0,99.9
32,The Boss Baby: Family Business,"$146,745,280",57300280.0,39.0,89445000.0,61.0
33,PAW Patrol: The Movie,"$144,327,371",40127371.0,27.8,104200000.0,72.2
34,Tom & Jerry,"$136,536,687",46536687.0,34.1,90000000.0,65.9
35,Be Somebody,"$132,326,332",57982996.94,47.41,132326332.0,100.0
36,Halloween Kills,"$131,647,155",92002155.0,69.9,39645000.0,30.1
37,Raya and the Last Dragon,"$130,423,032",54723032.0,42.0,75700000.0,58.0
38,Sister,"$128,317,206",57982996.94,47.41,128317206.0,100.0
39,The King's Man,"$125,897,478",37176373.0,29.5,88721105.0,70.5
40,The Addams Family 2,"$119,815,153",56489153.0,47.1,63326000.0,52.9
41,My Love,"$116,720,921",86252.0,47.41,116634669.0,99.9
42,Clifford the Big Red Dog,"$115,941,364",48947356.0,42.2,66994008.0,57.8
43,Wrath of Man,"$103,966,489",27466489.0,26.4,76500000.0,73.6
44,Detective Conan: The Scarlet Bullet,"$95,371,578",57982996.94,47.41,95371578.0,100.0
45,Evangelion: 3.0+1.01 Thrice Upon a Time,"$93,882,453",810744.0,0.9,93071709.0,99.1
46,End Game,"$91,824,961",23149.0,47.41,91801812.0,100.0
47,Old,"$90,146,510",48276510.0,53.6,41870000.0,46.4
48,Mortal Kombat,"$84,426,031",42326031.0,50.1,42100000.0,49.9
49,Boonie Bears: The Wild Life,"$78,132,231",57982996.94,47.41,78132231.0,100.0
50,Candyman,"$77,411,570",61186570.0,79.0,16225000.0,21.0
51,The Forever Purge,"$76,994,245",44539245.0,57.8,32455000.0,42.2
52,West Side Story,"$76,016,171",38530322.0,50.7,37485849.0,49.3
53,1921,"$75,159,828",57982996.94,47.41,75159828.0,100.0
54,Hitman's Wife's Bodyguard,"$70,060,492",38014727.0,54.3,32045765.0,45.7
55,Escape Room: Tournament of Champions,"$65,774,490",25314753.0,38.5,40459737.0,61.5
56,Belle,"$64,679,830",4018313.0,6.2,60661517.0,93.8
57,Ron's Gone Wrong,"$60,692,022",23009270.0,37.9,37682752.0,62.1
58,Cloudy Mountain,"$58,348,836",57982996.94,47.41,58348836.0,100.0
59,Avatar 2021 Re-release,"$57,995,770",57982996.94,47.41,57995770.0,100.0
60,Nobody,"$57,510,518",27568035.0,47.9,29942483.0,52.1
61,New Gods: Nezha Reborn,"$56,088,478",57982996.94,47.41,56088478.0,100.0
62,Upcoming,"$54,300,000",57982996.94,47.41,54300000.0,100.0
63,Don't Breathe 2,"$53,785,551",32712950.0,60.8,21072601.0,39.2
64,Man in Love,"$52,946,097",57982996.94,47.41,52946097.0,100.0
65,Break Through the Darkness,"$52,700,000",57982996.94,47.41,52700000.0,100.0
66,Schemes in Antiques,"$51,637,422",36501.0,47.41,51600921.0,99.9
67,Luca,"$51,074,773",1324302.0,2.6,49750471.0,97.4
68,Belfast,"$49,158,709",9250870.0,18.8,39907839.0,81.2
69,My Hero Academia: World Heroes' Mission,"$46,940,541",12271658.0,26.1,34668883.0,73.9
70,The French Dispatch,"$46,333,545",16124375.0,34.8,30209170.0,65.2
71,In the Heights,"$45,175,167",29975167.0,66.4,15200000.0,33.6
72,Love Will Tear Us Apart,"$45,060,290",57982996.94,47.41,45060290.0,100.0
73,Spirit Untamed,"$42,717,215",17716215.0,41.5,25001000.0,58.5
74,Resident Evil: Welcome to Raccoon City,"$41,914,915",17000612.0,40.6,24914303.0,59.4
75,Spiral,"$40,618,920",23216862.0,57.2,17402058.0,42.8
76,Snake Eyes,"$40,064,325",28264325.0,70.5,11800000.0,29.5
77,Tokyo Revengers,"$39,714,624",57982996.94,47.41,39714624.0,100.0
78,Nightmare Alley,"$39,629,195",11338107.0,28.6,28291088.0,71.4
79,King Richard,"$39,529,285",15129285.0,38.3,24400000.0,61.7
80,Nomadland,"$39,458,207",3700000.0,9.4,35758207.0,90.6
81,Arashi Anniversary Tour 5 x 20 Film: Record of Memories,"$38,052,695",57982996.94,47.41,38052695.0,100.0
82,The Yinyang Master,"$37,690,000",57982996.94,47.41,37690000.0,100.0
83,Rurouni Kenshin: Final Chapter Part I - The Final,"$36,964,978",57982996.94,47.41,36964978.0,100.0
84,The Door Lock,"$36,100,000",57982996.94,47.41,36100000.0,100.0
85,We Made a Beautiful Bouquet,"$35,042,879",57982996.94,47.41,35042879.0,100.0
86,Malignant,"$34,891,791",13391791.0,38.4,21500000.0,61.6
87,Licorice Pizza,"$33,276,075",17318007.0,52.0,15958068.0,48.0
88,Respect,"$32,882,823",24278399.0,73.8,8604424.0,26.2
89,Big Red Envelope,"$32,800,000",57982996.94,47.41,32800000.0,100.0
90,Masquerade Night,"$32,287,400",57982996.94,47.41,32287400.0,100.0
91,Once Upon a Time in Hong Kong,"$32,218,874",57982996.94,47.41,32218874.0,100.0
92,Home Sweet Home,"$32,178,677",57982996.94,47.41,32178677.0,100.0
93,The Little Things,"$30,842,746",15342746.0,49.7,15500000.0,50.3
94,The Unholy,"$30,832,137",15532137.0,50.4,15300000.0,49.6
95,The Last Duel,"$30,552,111",10853945.0,35.5,19698166.0,64.5
96,Escape from Mogadishu,"$29,902,716",346271.0,1.2,29556445.0,98.8
97,Master,"$28,692,230",57982996.94,47.41,28692230.0,100.0
98,The Last Warrior: Root of Evil,"$28,357,398",57982996.94,47.41,28357398.0,100.0
99,The Last Warrior: A Messenger of Darkness,"$27,052,365",57982996.94,47.41,27052365.0,100.0
100,American Underdog,"$26,514,814",26514814.0,100.0,73995924.08,65.85
101,Chaos Walking,"$26,508,132",13287908.0,50.1,13220224.0,49.9
102,The Courier,"$26,001,227",6613432.0,25.4,19387795.0,74.6
103,Spencer,"$25,246,967",7086632.0,28.1,18160335.0,71.9
104,Parallel Mothers,"$23,099,858",2297501.0,9.9,20802357.0,90.1
105,The Marksman,"$23,076,711",15566093.0,67.5,7510618.0,32.5
106,99.9 Criminal Lawyer: The Movie,"$23,055,069",57982996.94,47.41,23055069.0,100.0
107,Last Night in Soho,"$22,957,625",10127625.0,44.1,12830000.0,55.9
108,The Day We Lit Up the Sky,"$22,500,000",57982996.94,47.41,22500000.0,100.0
109,School of Magical Animals,"$22,135,934",288414.0,1.3,21847520.0,98.7
110,Kaamelott: First Installment,"$21,979,122",188000.0,0.9,21791122.0,99.1
111,After We Fell,"$21,753,705",2170750.0,10.0,19582955.0,90.0
112,Rurouni Kenshin: Final Chapter Part II - The Beginning,"$21,318,560",57982996.94,47.41,21318560.0,100.0
113,Wish Dragon,"$21,120,000",57982996.94,47.41,21120000.0,100.0
114,Crayon Shin-chan: Shrouded in Mystery! The Flowers of Tenkazu Academy,"$20,752,104",57982996.94,47.41,20752104.0,100.0
115,Stillwater,"$19,754,272",14465535.0,73.2,5288737.0,26.8
116,The Wolf and the Lion,"$19,510,578",2072173.0,10.6,17438405.0,89.4
117,Les Tuche 4,"$19,259,766",57982996.94,47.41,19259766.0,100.0
118,Dear Evan Hansen,"$19,133,454",15002646.0,78.4,4130808.0,21.6
119,Those Who Wish Me Dead,"$19,107,200",7407200.0,38.8,11700000.0,61.2
120,The Pioneer,"$18,900,000",57982996.94,47.41,18900000.0,100.0
121,The Green Knight,"$18,887,953",17173321.0,90.9,1714632.0,9.1
122,Antlers,"$18,867,659",10619670.0,56.3,8247989.0,43.7
123,Sinkhole,"$18,816,801",57982996.94,47.41,18816801.0,100.0
124,Mobile Suit Gundam: Hathaway,"$18,731,309",57982996.94,47.41,18731309.0,100.0
125,The Stronghold,"$18,066,143",57982996.94,47.41,18066143.0,100.0
126,"Dad, I'm Sorry","$17,480,489",350000.0,2.0,17130489.0,98.0
127,Gintama: The Final,"$17,252,960",57982996.94,47.41,17252960.0,100.0
128,Railway Heroes,"$17,223,704",57982996.94,47.41,17223704.0,100.0
129,Your Turn to Kill,"$16,511,822",57982996.94,47.41,16511822.0,100.0
130,Cry Macho,"$16,510,734",10310734.0,62.4,6200000.0,37.6
131,Reminiscence,"$16,400,193",3900193.0,23.8,12500000.0,76.2
132,Legend No. 17,"$16,096,860",57982996.94,47.41,16096860.0,100.0
133,Upon the Magic Roads,"$15,990,882",57982996.94,47.41,15990882.0,100.0
134,Harry Potter and the Sorcerer's Stone 2021 Re-release,"$15,710,134",799342.0,5.1,14722832.0,93.7
135,The Dry,"$15,576,286",364237.0,2.3,15212049.0,97.7
136,The Night House,"$15,437,703",7100581.0,46.0,8337122.0,54.0
137,Drive My Car,"$15,357,339",2352240.0,15.3,13005099.0,84.7
138,Minari,"$15,288,578",3110580.0,20.3,12177998.0,79.7
139,Something About Love,"$15,204,017",57982996.94,47.41,15204017.0,100.0
140,Anita,"$15,017,470",556632.0,3.7,14460838.0,96.3
141,And So the Baton Is Passed,"$14,403,588",57982996.94,47.41,14403588.0,100.0
142,The Tomorrow War,"$14,400,000",57982996.94,47.41,14400000.0,100.0
143,Sword Art Online: Progressive - Aria of a Starless Night,"$14,032,747",1050000.0,7.5,12982747.0,92.5
144,Christmas with the Chosen: The Messengers,"$13,728,000",13728000.0,100.0,73995924.08,65.85
145,Eiffel,"$13,573,923",444814.0,3.3,13129109.0,96.7
146,OSS 117: From Africa with Love,"$13,457,801",57982996.94,47.41,13457801.0,100.0
147,Hostage: Missing Celebrity,"$13,174,292",57982996.94,47.41,13174292.0,100.0
148,Vakeel Saab,"$13,056,490",57982996.94,47.41,13056490.0,100.0
149,The Many Saints of Newark,"$13,037,403",8237403.0,63.2,4800000.0,36.8
150,The Monkey King: Reborn,"$13,017,088",57982996.94,47.41,13017088.0,100.0
151,No Escapes,"$12,916,151",57982996.94,47.41,12916151.0,100.0
152,The Bodin's in the Land of Smile,"$12,872,253",57982996.94,47.41,12872253.0,100.0
153,The Worst Person in the World,"$12,687,507",3034775.0,23.9,9652732.0,76.1
154,Character,"$12,628,017",57982996.94,47.41,12628017.0,100.0
155,On Your Mark,"$12,100,000",57982996.94,47.41,12100000.0,100.0
156,On the Line,"$12,058,986",57982996.94,47.41,12058986.0,100.0
157,Stand by Me,"$11,900,000",57982996.94,47.41,11900000.0,100.0
158,The Fable: The Killer Who Doesn't Kill,"$11,325,545",57982996.94,47.41,11325545.0,100.0
159,What Did You Eat Yesterday?,"$11,320,893",57982996.94,47.41,11320893.0,100.0
160,Aline,"$11,149,943",667815.0,6.0,10482128.0,94.0
161,Krack,"$10,435,375",57982996.94,47.41,10435375.0,100.0
162,Realm of Terracotta,"$10,363,914",57982996.94,47.41,10363914.0,100.0
163,Kaiserschmarrndrama,"$10,357,720",57982996.94,47.41,10357720.0,100.0
164,"Caution, Hazardous Wife: The Movie","$10,356,359",57982996.94,47.41,10356359.0,100.0
165,Detective Conan: The Scarlet Alibi,"$10,308,627",57982996.94,47.41,10308627.0,100.0
166,Never Stop,"$10,224,935",57982996.94,47.41,10224935.0,100.0
167,Ainbo,"$10,172,403",57982996.94,47.41,10172403.0,100.0
168,Eiga Sumikkogurashi: Aoi tsukiyo no mahô no ko,"$9,742,510",57982996.94,47.41,9742510.0,100.0
169,Black Box,"$9,738,741",57982996.94,47.41,9738741.0,100.0
170,The Soul,"$9,600,000",57982996.94,47.41,9600000.0,100.0
171,¡A todo tren! Destino Asturias,"$9,544,171",57982996.94,47.41,9544171.0,100.0
172,Baragaki: Unbroken Samurai,"$9,481,437",57982996.94,47.41,9481437.0,100.0
173,Dad,"$9,267,397",57982996.94,47.41,9267397.0,100.0
174,The Lord of the Rings: The Fellowship of the Ring 2021 Re-release,"$8,990,599",57982996.94,47.41,8377569.0,93.2
175,All About My Mother,"$8,900,000",57982996.94,47.41,8900000.0,100.0
176,The Eleventh Chapter,"$8,844,997",57982996.94,47.41,8844997.0,100.0
177,The Medium,"$8,826,689",57982996.94,47.41,8826689.0,100.0
178,The Vault,"$8,803,864",57982996.94,47.41,8803864.0,100.0
179,Kaguya-sama: Love Is War,"$8,794,981",57982996.94,47.41,8794981.0,100.0
180,Moonbound,"$8,754,622",57982996.94,47.41,8754622.0,100.0
181,The Protégé,"$8,737,253",7446823.0,85.2,1290430.0,14.8
182,Lost Illusions,"$8,635,184",126391.0,1.5,8508793.0,98.5
183,Agent Backkom: King's Bear,"$8,617,163",57982996.94,47.41,8617163.0,100.0
184,Pil's Adventures,"$8,567,345",57982996.94,47.41,8567345.0,100.0
185,Honey Lemon Soda,"$8,441,488",57982996.94,47.41,8441488.0,100.0
186,Delicious,"$8,371,523",57982996.94,47.41,8371523.0,100.0
187,I Don't Have Any Money Left in My Retirement Account,"$8,204,616",57982996.94,47.41,8204616.0,100.0
188,Girls to Buy,"$8,177,284",57982996.94,47.41,8177284.0,100.0
189,Green Snake,"$8,170,000",57982996.94,47.41,8170000.0,100.0
190,New Happy Dad and Son 4,"$8,070,000",57982996.94,47.41,8070000.0,100.0
191,Sunny Sisters,"$7,880,000",57982996.94,47.41,7880000.0,100.0
192,Contra,"$7,762,797",57982996.94,47.41,7762797.0,100.0
193,Hard Hit,"$7,658,021",57982996.94,47.41,7658021.0,100.0
194,Little Canned Men,"$7,600,000",57982996.94,47.41,7600000.0,100.0
195,Pushpa: The Rise - Part 1,"$7,592,374",1320000.0,17.4,6272374.0,82.6
196,The Mauritanian,"$7,527,030",836536.0,11.1,6690494.0,88.9
197,The Ice Road,"$7,502,846",57982996.94,47.41,7502846.0,100.0
198,Judas and the Black Messiah,"$7,478,009",5478009.0,73.3,2000000.0,26.7
199,Love Letter 2021 Re-release,"$7,400,000",57982996.94,47.41,7400000.0,100.0
